llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
65,Mid,0.7,0.3,Media & Entertainment,other,workers,1.0,,,undefined,,"Spanish, English, German","San Juan de Lurigancho, Lima Metropolitan Area, Lima, Peru",,,"I make sure we enjoy the ride. Postproduction with creativity, passion and care.","social media marketing, spanish, marketing communications, blogging, comunicaciones de marketing, publicidad en internet, publicidad, inglés, mercadotecnia en medios sociales, estrategia de mercadotecnia, illustrator, relaciones públicas, redes sociales, photoshop, microsoft office, mercadotecnia",Freelance Post Producer | Creative Audio Producer,0
90,Senior,0.65,0.85,Publishing,regional_hub,salespeople,2.0,Publishing,Publishing,1001-5000,Public Company,French,"Greater London, England, United Kingdom",,1817.0,"I have been in Publishing for 20 + years, specialising in character and licensed books and magazines. For the last 15 years my role has been to scout, pitch and negotiate the rights to new properties for book and magazine publishing. Successful pitches include deals negotiated with Disney, Mattel, Hasbro, Microsoft, Nickelodeon, Warner, CPLG etc.

Responsible for acquiring Minecraft, StarWars, Roblox, Paw Patrol, Ryan's World, My Little Pony, LOL Surprise, Teletubbies and many more.

Specialties: Client liaison, pitching, deal negotiation, scouting, new business development","Negotiation, New Business Development, Client Liaison, Publishing, Press Releases, Licensing, Digital Media, Marketing Strategy, Brand Development, Brand Management, Brand Licensing, Online Publishing, Entrepreneurship, Strategic Partnerships",Global Licensing Acquisition Director,0
50,Entry,0.5,0.2,Arts and Culture,other,experts,0.0,,,undefined,,"Inglese, Italiano, Francese","Rimini, Emilia-Romagna, Italy",,,"Born in Italy, a land of unparalleled artistic heritage, I graduated with honors in Art History from the “Carlo Bo” University of Urbino, the beautiful birthplace of Raphael Sanzio, a UNESCO World Heritage site, recognized as one of the most important centers of the italian Renaissance. My journey in the art world have evolved through a continuous dialogue between the past and the future, blending the legacy of ancient and modern art with a constant exploration of the boundaries of contemporary art. I work as art curator, but my path also intersects with the world of cultural promotion and territorial development, collaborating on the organization of guided tours and the preparation of catalogs with a prestigious italian non-profit institution, where the allure of art is combined with the value of community. I also boast fruitful experience in the artistic direction of architectural projects at a national and international level and this allows me to shape spaces that dialogue with the works on display, offering contexts that amplify the meaning of the artistic creations. My multidisciplinary journey is further enriched by solid marketing and legal expertise, acquired through a commercial marketing technician qualification and a degree in Law from the University of Modena and Reggio Emilia. This unique combination of skills provide me with a comprehensive view of the art world, enabling me to approach it from a strategic and innovative perspective, in an attempt to always be capable of anticipating the challenges and opportunities of the global cultural panorama.",,Independent Art Curator,1
80,Senior,0.75,0.7,"Technology, Information and Media",other,experts,1.0,"Technology, Information and Media","Technology, Information and Media",49,,,United States,,,0-1 Researcher and Strategist with 7+ years of experience driving product strategy and development in bleeding-edge environments — with a focus on data management design to improve end-user UX for mass adoption and a proven track record of launching successful growth and loyalty products.,,"Solutions Delivery Manager, AI Strategy",1
40,Entry,0.65,0.1,Professional Services,regional_hub,experts,1.0,Professional Services,Professional Services,9687,,"Catalan, Spanish, English, French","Barcelona, Catalonia, Spain",,,,"lecturing, higher education, english, e-learning, digital libraries, programming, project management, science, software engineering, semantic web, social media, spanish, university teaching, web 2.0, community management, blogging, open source, php, research, linux, physics, teaching, free software, open access",Rector's Delegate for Open Science,1
70,Senior,0.75,0.75,Pharmaceutical Manufacturing,international_hub,leaders,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,10001-undefined,Public Company,"English, French, Italian",France,"Paris, FR",2021.0,"Delivery focused - driven by action - strategy is good from time to time - enjoy building teams. Curious about data and AI. Fun fact : martial art addict :)
Well this was not generated by GenAi ;)","Data Visualization, Machine Learning, Interpersonal Skills",Global Head of Data and AI Accelerator and GenAi platform,0
90,C-Level,0.75,0.9,Oil and Gas,international_hub,leaders,1.0,Oil & Energy,Oil and Gas,10001-undefined,Public Company,"Allemand, Anglais, Français","Greater Paris Metropolitan Region, France",Paris La Défense Cedex,2016.0,"Je suis responsable de la transformation Data et IA de la Compagnie TotalEnergies.

Mes principales missions sont :
- La transmission de la culture et des compétences data/IA dans l’ensemble de l’entreprise
- La transformation des systèmes technologiques
- L’amélioration continue des pratiques de data management

Je suis également responsable de l’équipe Data & IA (environ 40 spécialistes en data science/IA, data management et MLOps/MLEngineering) de la Digital Factory de TotalEnergies.

-------------------

I am responsible for the Data and AI transformation of TotalEnergies.

My main missions are: 
- Transmission of data/IA culture and skills throughout the company
- Transformation of technological systems
- Continuous improvement of data management practices.

I am also responsible for the Data & AI team (40 specialists in data science/AI, data management and MLOps/MLEngineering) of the TotalEnergies Digital Factory.","Analyse de données, Big data, Data Analysis",Digital Factory Head of Data & AI,0
50,Senior,0.75,0.75,Building Materials,international_hub,leaders,2.0,Building Materials,Building Materials,10001-undefined,Public Company,"Anglais, Français",Greater Paris Metropolitan Region,"Courbevoie, Île-de-France",2022.0,,"Statistics, Machine Learning, Statistical Data Analysis, R, LaTeX, Modélisation mathématique, Mathématiques appliquées, Enseignement universitaire, Python, Analyse de données, Algorithmes, Statistiques",Head of generative AI engineering,0
85,Senior,0.8,0.8,Electric Power Generation,other,experts,2.0,Research,Electric Power Generation,10001+,Public Company,"English, German",France,"Paris, France",2020.0,"I have been working for more than fifteen years in industrial R&D and data science for AI, with a constant objective: turning research into real-world use. My approach relies on continuous dialogue between theory and field experience, and on a product-oriented mindset attentive to constraints, result justification, and scaling.

I have led AI teams and laboratories, driven applied research programs, and worked closely with engineers and domain experts across energy, defense, health, and environmental sectors. I also teach the mathematics of AI at the Master’s level at Sorbonne Université (https://perso.lpsm.paris/~bousquet/.)

Whether at Quantmetry, an AI-enabled consulting scale-up now part of Capgemini Invent, or at EDF R&D—where I structured and led the joint SINCLAIR laboratory (EDF–Thales–TotalEnergies; [https://sinclair-lab.com](https://sinclair-lab.com)) and public–private consortia—I have had the opportunity to work with highly skilled engineers and researchers, as well as inspiring people often driven by an entrepreneurial mindset. This perspective continues to shape my work, strengthened by the strategic distance required to build R&D strategies at group scale in a context of growing digital resilience.","Leadership, Management",Senior Researcher,1
80,Mid,0.75,0.7,Pharmaceutical Manufacturing,international_hub,experts,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,,Privately Held,"Belarusian, English, French, Italian, Russian","Paris, Île-de-France, France","Suresnes, FR",2023.0,"I have 10+ years of international and cross-sector experience, with a major focus on innovation and life sciences. 
Working with different teams across pharmaceutical value chain helped me getting a good grip of the industry’s stakes. Passionate about digital technologies, and original business models, I have specialized in strategic and operational projects around leveraging data and AI.","Project Management, Teamwork, Creative Problem Solving",Head of Data & AI Product for HCP & Patient Engagement,0
85,Mid,0.85,0.55,Entertainment,regional_hub,experts,1.0,Entertainment Providers,Entertainment Providers,231,,,"Barcelona, Catalonia, Spain",,,"I am a Data Analyst with experience in tech &amp; startups, with previous experience in policy analysis and humanitarian aid. My interests lie in the ethical use of tech for public good. Fluent in English, Spanish, French and Catalan, and having worked in different fields international policy to tech, I am highly adaptable and a fast learner. Competencies: Python | SQL | MySQL | Tableau | Mongo DB | Hubspot | Research, writing &amp; analysis Skills: - Interpersonal skills; from being a sales rep in a high-growth start-up to teaching English and Spanish, I love working with people. - Research and analysis; strong academic background in humanities and experience working as a policy analyst for an EU-funded think tank. - Time management and organisation; from working according to tight deadlines as a policy analyst, to running humanitarian projects in a refugee camp, I know what it takes to organise yourself well under pressure. - Solutions-oriented; top Sales Development Representative in UK market at Factorial, Q1 2023. - Highly adaptable; I speak 4 languages fluently and have a proven track-record of learning new skills quickly and adapting to new environments. Hobbies &amp; Side-Projects: - Radio DJ &amp; music lover - Half marathon and (future) marathon-runner Contact: Feel free to connect, DM or e-mail me on edward.rodgermartinez@gmail.com",,Data & Ops Analyst,0
88,C-Level,0.9,0.95,Technology,international_hub,experts,2.0,"Technology, Information and Media","Technology, Information and Media",27566,,"English, French, Spanish","Hong Kong Island, Hong Kong, China",,,"As a CTO & Co-Founder with 15 years in software development and an 8-year engagement in the startup ecosystem, I specialize in leading diverse and often remote teams, steering tech projects from their initial idea to launch. My experience blends hands-on development with insightful strategic leadership, underscored by a consistent dedication to learning and adapting to new challenges. Notable accomplishments include: 🔹Co-founding 2 companies and contributing to others at different growth stages. 🔹Leading projects involving hands-on development and client acquisition strategies. Grew a team from 0 to 8, and in parallels, grew from 0 to 20 businesses clients in a few months. 🔹Strategic realignments in mature ventures, focusing on team unity and product excellence. Reduced existing team release frequency from months to biweekly and cut support time by half. This journey represents my dedication to building teams and technology that make a difference. Currently, I'm actively exploring opportunities in AI and blockchain, keen on how these technologies can be leveraged for sustainability and social improvements. Looking to drive impactful innovation in a startup? If my expertise in leading tech projects and teams aligns with your needs, I invite you to reach out and explore how we can collaborate for success.",,Co-Founder & CTO,1
85,Mid,0.65,0.2,Design,other,workers,2.0,,,undefined,,English,"Costa Mesa, Orange County, California, United States",,,"I am a graphic designer, visual artist with over 14 years of hands-on experience specializing in art direction, creative direction, branding, illustration, and painting. With a passion for creating impactful visual narratives and design systems, I've worked with a diverse range of clients, helping brands bring their stories to life through compelling design and innovative creative solutions. In addition to my client work, I'm actively developing a personal body of artwork titled ""Shaped"", a project that reflects my artistic vision and love for traditional folk art style based patterns with an abstract approach. When I'm not immersed in commercial or personal projects, I enjoy spending time with my wife, daughter, our dog Poki and all my plants!",,Art Direction / Creative Direction / Branding / Illustration / Content Creation,0
85,Executive,0.75,0.75,Publishing,international_hub,leaders,2.0,Publishing,Publishing,1001-5000,Public Company,,"New York, New York, United States",,1817.0,"Experience:
•	Proven Track record developing and implementing innovative digital business models
•	Experience negotiating global agreements and managing relationships
•	Successful record increasing revenue year-over-year",,Vice President Digital Business Development,0
50,Mid,0.7,0.65,Aviation and Aerospace,regional_hub,leaders,1.0,Aviation & Aerospace,Aviation and Aerospace Component Manufacturing,10001+,Privately Held,"English, French","Tournefeuille, Occitanie, France","Blagnac Cedex, FR",2012.0,,"Aeronautics, Project Management",Head of Decision Intelligence for AI,0
90,Executive,0.85,0.85,Real Estate and Equipment Rental Services,international_hub,leaders,2.0,Real Estate and Equipment Rental Services,Real Estate and Equipment Rental Services,325,,"English, French","Friedrichshain-Kreuzberg, Berlin, Germany",,,"Jean Arnaud is a tech philosopher, AI strategist, digital artist, and entrepreneur working at the intersection of philosophy, technology, and art,  leading the “digital renaissance”. 

He is the co-founder of Nova, Nexus Digital Consultancy, Open Mind, and Æthos, a leading hub for responsible AI innovators based in Cambridge (across from MIT), Berlin, and soon Paris. His work focuses on building a human centric and visionary ecosystem around artificial intelligence.
He is also a contributing writer and advisor to AI. MAG where he engages with the deep questions raised by emerging technologies.

As an exhibited artist, published author, and international speaker (Harvard, MIT, SXSW, NFT NYC, CIC, Gitex), Jean explores the philosophical, psychological, and societal implications of AI.

A committed humanist, he advocates for a renewed form of enlightened responsibility — inviting us to imagine a future where innovation nurtures consciousness, creativity, and the common good.

For more info : www.jeanarnaud.org 


",,Director of International Growth & Strategic Programs [Board of Directors IES ],0
80,Mid,0.75,0.7,Professional Services,international_hub,experts,2.0,Professional Services,Professional Services,5306,,,"San Francisco, California, United States",,,"I conduct research to uncover novel behavioral shifts and values, and translate research to build and position competitive ecosystems of products, services, and strategies. I’ve run numerous qualitative and quantitative studies, workshops, and strategy engagements for clients in consumer, biomedical, energy, and manufacturing sectors. My experience includes: -Spatial audio and consumer hearables -Assistive technologies -Novel interfaces (AR+VR+MR, brain-computer interfaces) -Social -Trust, safety, &amp; security -Energy infrastructure (microgrids, home electrification) -Industrial human-machine interfaces -Data management -P2P platforms",,"Design Research + Strategy, West Coast",1
70,Executive,0.6,0.7,Media & Entertainment,other,leaders,2.0,"Technology, Information and Media","Technology, Information and Media",14,,"Anglais, Espagnol","Baie-Mahault, Guadeloupe, France",,,"INWIN et SOWINK Antilles-Guyane accompagnent les entreprises dans la mise en place de stratégies digitales 360. Nous sommes les architectes de votre transformation numérique. Nous intervenons de la phase d’audit à la réalisation du projet dans l’ensemble des métiers du digital : Création de site Internet vitrine et e-commerce, communication sur les réseaux sociaux, publicité en ligne, référencement naturel, formations, cyber-sécurité, applications web et mobile, UX-UI, logiciels de gestion, e-reputation et relation client. Notre accompagnement tout au long du projet vous assure une prise en main sereine des solutions mises en place dans votre entreprise pour gagner en visibilité et en productivité. Bénéficiez de l’expertise d’un groupe français, d’une agence de proximité située en Guadeloupe et d’une équipe d'experts qui vous est dédiée avec une approche résultats.",,"Directeur d'Agence, Antilles-Guyane",1
65,Entry,0.4,0.1,Media Production,other,workers,2.0,,,undefined,,"Serbian, English, Bulgarian, Macedonian","Sofia City, Sofia-City, Bulgaria",,,https://mihajlokocev.com/ https://vimeo.com/user7752146 https://m.imdb.com/name/nm5176208/,"camera operation, media production, production managment, casting, comedy, web video, drama, reality, video editing, videography, video, final cut pro, hd video, final draft, corporate videos, camera operating, film editing, video production, voice over, producing, digital video, post production, directing, pre-production, documentaries, cinematography, commercials, independent film, film production, screenwriting, short films, music videos, feature films, television, camera, film",Film Director,1
90,Senior,0.85,0.75,Motor Vehicle Manufacturing,international_hub,leaders,2.0,Automotive,Motor Vehicle Manufacturing,10001-undefined,Privately Held,"English, Français, Spanish","Greater Paris Metropolitan Region, France",Boulogne Billancourt Cedex,1898.0,"Head of Data & AI with 15+ years of global experience across Europe, Asia, and North America, driving data strategy, AI industrialization, and large‑scale digital transformation. My background includes 8 years in Singapore as a Senior Research Fellow leading international IoT and Data programs with cross‑continental industrial and academic partnerships, building smart systems deployed globally. 

At Renault Group, I have led both Data & AI transformation programs and worldwide quality & operations for Connected Services in mass production, improving service availability, reducing downtime, and increasing customer satisfaction worldwide. I designed and deployed the Data Factory & MLOps operating model, governed enterprise‑wide data processes (privacy, lineage, RBAC/ABAC), and delivered AI capabilities used across engineering, simulation, and product design.
Recognized for my ability to align C‑level leadership, engineering, and business units, I have managed €30M+ strategic portfolios, led teams of up to 55 experts, and accelerated time‑to‑value on high‑impact Data & AI initiatives. I bring a unique mix of international leadership, technical depth, operational excellence, and strategic vision to scale Data & AI across complex organizations.

Skills : AI@Scale, DATA Management, BI, Digital Transition, Internet of Things (IoT) & System Architect • Wireless Sensors • LoRaWan • BLE • LTE • Micro and Nano Technologies • Printing process • AC and DC grid","AI, AI@Scale, Metaverse",🔹 Head of Data & AI operation – Engineering Performance & Innovation,0
92,Mid,0.65,0.25,Consumer Services,regional_hub,others,1.0,Consumer Services,Consumer Services,25,,"Français, Anglais, Tchèque, Allemand, Suisse Allemand, Italien, Espagnol","Lausanne, District de Lausanne, Vaud, Switzerland",,,"Please visit https://ourednik.info for a full list of publications (most in open access), and other interactive contens. You can also access my blog ""Maps and Spaces : Cartes et espaces"": https://ourednik.info/maps","critiques littéraires, visualisation de données, programming, university teaching, english, data analysis, french, research, scientific illustration, scientific writing, wordpress, netlogo, google maps, geoclip, web development, teaching, geostatistics, agent-based modeling, informatics, project supervision, urbanism, adobe creative suite, illustrator, eclipse, mathematica, jquery, magento, phenomenology, epistemology, social sciences, qgis, gis, javascript, latex, photoshop, python, spss, mysql, php, java, lecturing, creative writing, philosophy of science, statistics, r, science, geography, cartography, arcgis",Enseignant en Cultures numériques,1
50,Mid,0.5,0.6,Information Technology,international_hub,others,0.0,,,undefined,,,"Los Angeles County, California, United States",,,,,,0
85,Senior,0.7,0.75,Financial Services,other,workers,1.0,Financial Services,Financial Services,1169,,"Russian, English, German","Tbilisi, Georgia",,,"Senior Product Manager, 5+ years of experience, with expertise in scaling tech products across sectors like e-commerce and AdTech, leading to 100,000+ users. Leveraged AI to boost efficiency, cut costs by 15%, and drove significant growth in delivery and influencer marketing. Focused on data-driven results and AI-enhanced processes for optimal performance. 🏆 Key Achievements: ●Boosted delivery service couriers' retention by 20% ●10% revenue increase in influencer e-commerce platform, underpinning a customer-centric product vision ●15% cost savings in back-office operations of influencer e-commerce platform ●30% improvement in user activation in HR and accounting sectors ●25% uptick in user acquisition in HR and accounting sectors 🤖 AI Implementations: ●20% growth in user engagement through AI-driven content strategy ●15% increase in organic traffic ●Reduced external SMM agency costs ●Halved user interview and feedback processing time from 60 to 30 minutes 🎯 Mission: I aim to democratize AI by simplifying user interfaces and making technology accessible to everyone, regardless of technical background or special expertise. Key Components: ●Democratization: Making AI accessible to all, regardless of technical skill level. ●User-Centric Approach: Prioritizing user needs, tasks, and journeys to guide product development. ●Simplicity: Creating user interfaces that are intuitive and easy to navigate. ●Empowerment: Enabling users to harness the full potential of AI for personal or professional use. 💡 Skills &amp; Competencies: ●Process Optimization ●User Growth &amp; Retention ●Transitioning to AI-Driven Solutions ●Stakeholder Relations ●Cost Optimization Feel free to reach out to me via LinkedIn or at antonyelnikov@gmail.com for any collaborative opportunities or if you’re keen to learn more about my experience of optimizing products through AI.",,Product Manager,1
40,Senior,0.65,0.7,Oil and Gas,international_hub,leaders,1.0,Information Technology & Services,Oil and Gas,10001-undefined,Public Company,"Anglais, Chinois, Espagnol, Français","Greater Paris Metropolitan Region, France","Paris La Défense Cedex, FR",2020.0,,,Head of TGITS AI Transformation,0
85,Senior,0.8,0.75,Professional Services,regional_hub,experts,1.0,Professional Services,Professional Services,29,,"Dutch, English, French, Spanish, German","Lausanne, District de Lausanne, Vaud, Switzerland",,,"Multilingual business lawyer, trusted and relied on by internal and external business partners at all organizational levels for my pragmatic legal advice and results. Proven experience in leading international legal teams, fostering a results-driven culture, enabling business acceleration and scalability. With an extensive experience in fast-paced technology environments, I take risk-based decisions leveraging my deep expertise in commercial law, data protection, AI, intellectual property, distribution and competition law.","legal advice, public policy, international law, professional services contracts, cloud contracts, contract drafting, copyright law, telecommunications, media law, distribution, international commercial law, contract negotiation, analytic problem solving, intellectual property, legal writing, fast learner, eu competition law, privacy law, competition law",Co-Head Switzerland,1
80,Senior,0.6,0.8,Retail,international_hub,leaders,1.0,Retail,Retail,28242,,English,United Kingdom,,,IP/IT Law Anti-Counterfeiting Campaigns Business Law E-Law Dispute Resolution Corporate Law / M&amp;A And Transactions Negotiation And Drafting Complex Contracts,,Managing Counsel - Global,0
75,Senior,0.7,0.3,Professional Services,regional_hub,experts,2.0,Professional Services,Professional Services,386,,"English, French, Persian","Boston, Suffolk County, Massachusetts, United States",,,"Broadly trained neuroscientist and electrical engineer with expertise in whole-brain functional imaging, electrophysiology, electrochemistry, multi-photon and confocal microscopy, wireless telemetry, animal behavior, immunohistochemistry, and cell culture. My analytical skills include the analysis of large-scale brain imaging data, custom software development for automatic behavior tracking, and time-series/image/video processing, using machine learning and statistical techniques. I am seeking professional opportunities to use my broad technical and research expertise towards solving challenging real-world problems.",,Senior Staff Scientist I,1
80,Senior,0.95,0.8,Professional Services,regional_hub,experts,2.0,Professional Services,Professional Services,1279,,"Inglese, Francese, Spagnolo, Italiano","Brescia, Lombardy, Italy",,,"Attorney at law focusing on digital and emerging technologies. He obtained a Master Degree in IT Law and Legal Informatics at Alma Mater Studiorum - University of Bologna (CIRSFID). He published a book on how to design a political organization fit for the 21st century. Brilliant minds invited him to cofound Ultrafab, a Internet Of Things startup powered by artificial intelligence. Cofounder of Parti Collective, a network where we practice knowledge sharing and systemic thinking for a radically just and regenerative society.",,External Consultant,1
70,Senior,0.9,0.75,Consumer Goods,international_hub,leaders,2.0,Accommodation Services,Accommodation Services,200415,,"Português, Inglês, Francês, Alemão, Espanhol, Catalão","Barcelona, Catalonia, Spain",,,"(versão em português abaixo) [EN] Hi there, visitor! As my resumé is down below, I would like you to get to know me beyond the professional realm. I am a cisgender, white woman from Goiás, Brazil; part of the LGBT community, an avid reader and a cyclist. Besides that, I am also a Data Protection Lawyer with over seven years of experience in the field. I consider myself an advocate for the ethical use of technology and design to enhance our full human potential, and I strongly believe that all knowledge and experiences have something valuable to contribute - which is why I am passionate about embracing any multidisciplinary approach. My current purpose (current because life evolves and so do we) is to make digital human rights, such as the right to privacy and data protection, more accessible through literacy and awareness. If these rights are meant for the people, then the people should be empowered to fully understand what the regulations entail, and actively demand their fair and balanced application. If my journey has sparked your interest in any way, please feel free to send me a message! I am available for a virtual coffee chat :) - [PT] Oi, visitante! Como meu currículo está aí embaixo, gostaria que você me conhecesse para além do âmbito profissional. Sou uma mulher cis, branca, goiana, LGBT, leitora e ciclista. Além dessas coisas, também sou advogada de proteção de dados com mais de sete anos de experiência na área. Me considero entusiasta do uso ético da tecnologia e do design para ampliar nosso potencial humano, e acredito muito que qualquer conhecimento e experiência tem algo a somar - isso me faz ser apaixonada por toda multidisciplinariedade. Meu propósito (atual, pois a vida muda e a gente também) é tornar os direitos humanos digitais, como o direito à privacidade e proteção de dados, mais acessíveis por meio do letramento e conscientização popular. Se o direito é para o povo, o povo deve ser capaz de compreender totalmente o que a norma diz e demandar ativamente seu cumprimento justo e equilibrado. Caso alguma parte da minha jornada tenha te interessado de alguma forma, me chama no privado! Estou à disposição para tomar um webcafezinho :)",,"Senior Counsel, Global Consumer Data Privacy",0
85,Senior,0.7,0.1,Education,international_hub,experts,1.0,Government Administration,Government Administration,759,,,"Xuhui District, Shanghai, China",,,"Dr. Iannis Bardakos, a Greek artist, academic, and thinker specializing in art and technology-related education, blends theory and practice. He integrates traditional and emerging technologies in his creative media projects while experimenting with novel technological and noetic methodologies for research and creation. After studying Mathematics, Digital and Analog Cinematography, Animation, and Illustration, he extended his academic journey with an MFA in Art and Virtual Reality, followed by a dual PhD between the School of Fine Arts in Athens and Paris 8 University, focusing on the process-based mathematical ontology of the artistic experience. 

Throughout his career, he has established a series of media art studios in Greece, France, and China, relating research, creativity, and entrepreneurship. He has also held academic roles at ASFA, Paris 8, and the Shanghai Institute of Visual Arts, where he served as the program director of the Technoetic Arts Department. Dr. Bardakos explores subjects including abstraction, computation, narrative forms, art aesthetics, physical and virtual curation, metaphysics, and cybernetics. He currently resides and works between Paris, Shanghai, and Zhuhai, serving as co-editor (member of the EO) of *Technoetic Arts Journal*, a member-at-large of the American Society for Cybernetics, while creating art and leading art research at Cognitive Nexus Shanghai. He holds an Assistant Professor position at UIC (Beijing Normal University & Hong Kong Baptist University) in Zhuhai.",,Assistant Professor,0
80,Mid,0.75,0.7,"Technology, Information and Media",international_hub,experts,2.0,"Technology, Information and Media","Technology, Information and Media",16,,"English, Swedish, Korean, German","Lisbon, Lisbon, Portugal",,,"A Swedish experienced product management professional living in Lisbon Portugal, used to working and leading cross boarder teams. Have the ability to be the link between business and IT with my experience within the field of IT development, traditional ERP systems and blockchain, projects and process optimization. Application experiences include but is not limited to WEB3/Blockchain, ERP, CRM, Web/CMS, Access, Salesforce, Adobe Experience Cloud, Google analytics. In one sentence I would say that I am a risk aware creative person with analytical skills and a strong belief in keeping it simple.","internal controls, risk management, data analysis, business process improvement, process improvement, operational risk, microsoft office, swedish, english, korean, microsoft word, ms excel macro, ms access, vba, microsoft excel",,1
55,Senior,0.5,0.6,Software Development,international_hub,leaders,1.0,,Software Development,undefined,Partnership,"Français, Anglais, Espagnol, Portugais",United Kingdom,"Paris, FR",2013.0,"Aerospace and SoftwareWhether it's in Californian aerospace or European software, I",,,1
50,Senior,0.6,0.5,Education - Research,regional_hub,leaders,2.0,Education,Education,3018,,"Catalan, Spanish, English, Chinese","Old Town, Krakow, Lesser Poland Voivodeship, Poland",,,,,Head of the Bioinformatics and Genome Biology Lab,1
80,Senior,0.75,0.75,Administrative Services,international_hub,others,1.0,Administrative and Support Services,Administrative and Support Services,21,,,"City of London, England, United Kingdom",,,"I’m a hands-on and strategic Product Manager with 15+ years of experience driving digital products from concept to scale across international markets. I’m equally confident collaborating closely with developers on technical details as I am leading the overall product vision and roadmap. My career spans startups, SMEs, and Fortune 500-level corporates (including teams with over 110,000 employees), giving me the versatility to thrive in fast-moving environments while navigating complex structures. I’ve led and contributed to digital products in e-commerce, SaaS, mobile applications, and Conversational AI (chatbots), serving both regional and global audiences. With a strong foundation in UX, tech, and go-to-market strategy, I bring clarity, structure, and momentum to cross-functional teams — always with a focus on delivering real user value and measurable business impact.",,Head of Product,1
80,Senior,0.5,0.8,Information Services,international_hub,salespeople,2.0,Publishing,Information Services,5001-10000,,,"Amsterdam, North Holland, Netherlands",,2008.0,"With over a decade of experience in business development and market strategy, I currently lead the Market Development for Life Sciences Solutions at Elsevier. I am committed to driving innovation and extending the reach of AI-enabled tools and platforms into new markets, fostering collaborations that align with Elsevier’s mission of advancing knowledge and enhancing decision-making processes. My work is fueled by a passion for unlocking growth opportunities through strategic partnerships and data-driven insights that deliver impactful solutions for the life sciences sector.  

At Elsevier, I contribute to the development of advanced analytics and decision-making tools, while leading a web analytics team to uncover user needs and shape solution roadmaps. Previously, I spearheaded a sales reorganization, introducing specialized roles and building high-performing teams to drive sales growth. By blending strategic vision with operational execution, I empower teams to meet evolving market demands and deliver value to stakeholders.","Online Publishing, Publishing, Ebooks, Content Management, Journals, Academic Publishing, Content Development, Content Strategy, Publications, Books, Strategic Partnerships, Marketing, B2B, Strategy, Digital Marketing, New Business Development, Business Development, Sales Support Tools, Email Marketing, Direct Marketing",Director Market Development – Life Sciences Solutions,1
50,Senior,0.5,0.3,Pharmaceuticals,international_hub,experts,1.0,Professional Services,Professional Services,6032,,,"Boston, Suffolk County, Massachusetts, United States",,,,,Gene Editing Research Scientist,0
80,Executive,0.9,0.9,Business Consulting,international_hub,leaders,2.0,Management Consulting,Business Consulting and Services,10001+,Public Company,"English, French",France,"Paris, FR",2017.0,"At Capgemini Invent, innovation and client solutions are at the heart of my role as Global Head of the Invent Generative AI Accelerator. My focus is on driving got to market strategies, accelerating asset development, and enhancing our team's proficiency in prompt engineering to spark our internal AI-driven transformation.

With a proven track record in data science & engineering and a passion for generative AI, I spearhead initiatives that harness cutting-edge technology to reshape not only our clients' strategies but also our internal processes. Our commitment is to deliver transformative solutions that leverage the full potential of AI, ensuring Capgemini Invent remains at the forefront of digital innovation.","Generative AI, Artificial Intelligence (AI)",Global Head of Invent Generative AI Accelerator,0
70,Mid,0.7,0.85,"Technology, Information and Media",other,leaders,2.0,"Technology, Information and Media","Technology, Information and Media",5717,,"English, Hindi, Marathi, Gujrati, Rajasthani",India,,,,,Strategy lead,0
85,Executive,0.85,0.85,Technology - Data Science,regional_hub,leaders,0.0,Manufacturing,Manufacturing,48,,,"Friedrichshain-Kreuzberg, Berlin, Germany",,,"I'm an engineer/neuroscientist interested in a data-driven and technological approach to solving environmental problems facing our society. Experienced in technical project management, scientific programming, machine learning, data visualization, statistical methods and optics.",,VP Data Science and Digital Innovation,1
65,Senior,0.6,0.3,Technology - Design,other,workers,1.0,,,undefined,,"Turkish, English, Spanish","Valencia, Valencian Community, Spain",,,"Brand marketing and digital products. High-performing creative lead with a passion for design and technology. More than fifteen years experience impacting positive organizational outcomes through creative strategy and visual storytelling. Confident in ability to collaborate with cross-functional teams to solve complex, high-stakes problems. Committed to continuous improvement and contributing to team success.",,,1
85,Senior,0.65,0.75,Information Technology,other,experts,0.0,,,undefined,,,"São Paulo, Brazil",,,,"requirements analysis, hardware, windows server, business intelligence, shell scripting, it operations, cloud computing, hp, tcp/ip, server architecture, linux, virtualisation, solaris, storage area networks, microsoft technologies, citrix, dns, san, cisco technologies, pmp, iis, network architecture, active directory, hp-ux, red hat linux, architectures, outsourcing, integration, it service management, security, it strategy, operating systems, servers, solution architecture, it outsourcing, infrastructure, technical support, business continuity, vmware infrastructure, incident management, vmware esx, service management, cluster, architecture, vmware, disaster recovery, itil, data center, consolidation, virtualization",Consultant | Architecture and Technology Services,1
50,Senior,0.4,0.6,Publishing,international_hub,others,1.0,Publishing,Publishing,501-1000,Public Company,,"London, England, United Kingdom",,1986.0,,,Group Rights Director,0
