llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
40,Senior,0.65,0.7,Motor Vehicle Manufacturing,international_hub,leaders,1.0,Automotive,Motor Vehicle Manufacturing,10001-undefined,Privately Held,"Anglais, fra",France,"Boulogne Billancourt Cedex, FR",1898.0,,,Head of AI CoE,0
45,Senior,0.55,0.75,Wholesale Building Materials,international_hub,leaders,1.0,Telecommunications,Wholesale Building Materials,10001+,Public Company,"English, French",Greater Paris Metropolitan Region,"Courbevoie, Île-de-France",2022.0,,"Communication, Java",Group Head of Data Science & AI,0
50,Mid,0.7,0.65,Aviation and Aerospace,regional_hub,leaders,1.0,Aviation & Aerospace,Aviation and Aerospace Component Manufacturing,10001+,Privately Held,"English, French","Tournefeuille, Occitanie, France","Blagnac Cedex, FR",2012.0,,"Aeronautics, Project Management",Head of Decision Intelligence for AI,0
80,Mid,0.75,0.7,Pharmaceutical Manufacturing,international_hub,experts,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,,Privately Held,"Belarusian, English, French, Italian, Russian","Paris, Île-de-France, France","Suresnes, FR",2023.0,"I have 10+ years of international and cross-sector experience, with a major focus on innovation and life sciences. 
Working with different teams across pharmaceutical value chain helped me getting a good grip of the industry’s stakes. Passionate about digital technologies, and original business models, I have specialized in strategic and operational projects around leveraging data and AI.","Project Management, Teamwork, Creative Problem Solving",Head of Data & AI Product for HCP & Patient Engagement,0
70,Senior,0.8,0.85,Pharmaceutical Manufacturing,international_hub,leaders,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,10001-undefined,Privately Held,,"Greater Paris Metropolitan Region, France","Suresnes, FR",2020.0,,"Machine learning, Management, Exploration des données",Head of Data/AI product for R&D,0
90,Executive,0.7,0.75,IT Services and IT Consulting,international_hub,leaders,2.0,Computer Software,IT Services and IT Consulting,10001-undefined,Public Company,"English, French","Greater Paris Metropolitan Region, France",95877 Bezons,2019.0,"25 years of experience as an IP counsel, and more recently Chief IP Counsel, in international companies such as Orange, Intel, Tizen, Schneider Electric, Apple, France Brevets and Atos with strong achievements in patent licensing, litigation, intellectual property strategy, Artificial Intelligence, lobbying and as well team building and management 

Achievements including: 
-	Successful patent licensing programs such as the Turbo Codes Licensing program with licenses with Qualcomm and Broadcom for example and the NFC licensing program with licenses with LG, HTC, Sony, Samsung, incl. the management of litigation in Germany and USA leading to successful licensing deals
-       	Building and leading an IP team in a large IT company with 10 people located in various place in the world - leading also the IP related project for the split of Atos into two separate companies
-       	Developing the AI legal practice within Atos with contributions to the AI policy, specific contractual arrangements, compliance with EU regulations and as an expert for GPAI (Global Partnership for AI) 
-	Significant contributions to the IP strategies of large corporations such as Orange, Intel, Schneider Electric or Apple incl. partnership or defensive strategies incl. work on financial strategies (France Brevets) 
-	Participating to the definition of numerous IPR policies of standards organisations such as ETSI, OMA or ITU-T and as well IP lobbying organisations (chairman of the IPR group of Digital Europe representing the IT industry on IP issues) 
-	Building the open source compliance in an international consortium: LiMo Foundation now Tizen Association","Licensing, Open Source Licensing, International Management","Group head of IP (intellectual property), AI & Tech regulations - Atos Group (Atos / Eviden) ",0
75,Executive,0.75,0.9,Pharmaceutical Manufacturing,other,leaders,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,10001-undefined,Privately Held,,France,Suresnes,2020.0,"Specialties: agile transformation, digital transformation, agile at scale, Marketing, product marketing, innovation , partnerships","Intelligence artificielle (IA), Product Marketing, Méthodes agiles","Head of Digital, Data and AI for R&D",0
80,Executive,0.85,0.8,Business Consulting and Services,international_hub,leaders,2.0,Management Consulting,Business Consulting and Services,10001-undefined,Public Company,,"Greater Paris Metropolitan Region, France",Paris,2009.0,Vice President chez Capgemini Invent - Data & AI consulting,"Intelligence artificielle (IA), Data strategy, Data analytics",Head of Enterprise Data & AI,0
40,Senior,0.65,0.7,Oil and Gas,international_hub,leaders,1.0,Information Technology & Services,Oil and Gas,10001-undefined,Public Company,"Anglais, Chinois, Espagnol, Français","Greater Paris Metropolitan Region, France","Paris La Défense Cedex, FR",2020.0,,,Head of TGITS AI Transformation,0
85,Senior,0.9,0.8,Transportation Equipment Manufacturing,international_hub,leaders,2.0,Railroad Manufacture,Transportation Equipment Manufacturing,10001+,Public Company,"Allemand, Anglais","St.-Ouen, Île-de-France, France",Saint-Ouen,2019.0,"I am a Software Engineer / Product Owner / R&D Director passionate about entrepreneurship, fintech, big data technologies and digital innovations.

From 2007 to 2019, I was developing and selling IT solutions for asset management companies.

From 2019 to 2021, I lead the IOT & Data foundations program (Alstom innovation program) and delivered the Alstom Mobility Data Platform making possible for Alstom teams to deliver and operate efficiently railway data-driven applications.

From 2021 to 2023, I lead the autonomous freight train project for Alstom which delivered the first prototype of autonomous freight train in history operating in real Mainline conditions.

From 2022 to 2025, I was leading the Data Science & AI programs executed by the Mobility Data & AI department of Alstom.

I am now leading Data Science & AI  Performance team driving performance, consistency, and impact across Alstom’s global Data & AI initiatives — from project monitoring and systems architecture to training, communication, and portfolio management.

Besides, as a volunteer, I am strongly involved and dedicated to develop fencing practice as official (club leader, referee...)","Product Management, Agile Methodologies",Head of Data & AI Performance,0
80,Senior,0.8,0.85,Pharmaceutical Manufacturing,international_hub,leaders,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,10001+,Privately Held,,Greater Paris Metropolitan Region,"Suresnes, FR",2025.0,"•	Leading digitalization and transformation of drug discovery through the deployment of AI- and data-driven solutions for Research
•	Strong technical expertise in computational chemistry at the service of drug discovery projects within interdisciplinary teams
•	Excellent people leader skills in an international and hybrid context
•	Eager-to-learn mindset. Passionate about innovation and efficiency. Committed to fostering a culture of trust.","Corporate Finance, Managerial Finance",Head of Data and AI Products for Research,0
90,C-Level,0.75,0.9,Oil and Gas,international_hub,leaders,1.0,Oil & Energy,Oil and Gas,10001-undefined,Public Company,"Allemand, Anglais, Français","Greater Paris Metropolitan Region, France",Paris La Défense Cedex,2016.0,"Je suis responsable de la transformation Data et IA de la Compagnie TotalEnergies.

Mes principales missions sont :
- La transmission de la culture et des compétences data/IA dans l’ensemble de l’entreprise
- La transformation des systèmes technologiques
- L’amélioration continue des pratiques de data management

Je suis également responsable de l’équipe Data & IA (environ 40 spécialistes en data science/IA, data management et MLOps/MLEngineering) de la Digital Factory de TotalEnergies.

-------------------

I am responsible for the Data and AI transformation of TotalEnergies.

My main missions are: 
- Transmission of data/IA culture and skills throughout the company
- Transformation of technological systems
- Continuous improvement of data management practices.

I am also responsible for the Data & AI team (40 specialists in data science/AI, data management and MLOps/MLEngineering) of the TotalEnergies Digital Factory.","Analyse de données, Big data, Data Analysis",Digital Factory Head of Data & AI,0
95,Executive,0.85,0.75,Management Consulting,international_hub,experts,1.0,Information Technology & Services,Management Consulting,1001-5000,Privately Held,"English, German",Greater Paris Metropolitan Region,"PARIS, Ile de France",2015.0,"Artificial Intelligence Applied : creating, promoting and deploying applications of innovative Machine Learning & AI algorithms in all kinds of environments
#ArtificialIntelligence #MachineLearning #DataScience #MLOps","Neo4j Graph Data Science Library, Data Science, Machine Learning, Artificial Intelligence, Deep Learning, Customer Insight, Analytics, Segmentation, Business Intelligence, Market Research, Statistical Modeling, Big Data, Quantitative Research, Database Marketing, Business Analytics, Data Visualization, SAS programming, Datamining, CRM, Data Analysis",Group Head of AI & Machine Learning,0
85,C-Level,0.9,0.95,Pharmaceutical Manufacturing,other,leaders,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,10001-undefined,Public Company,,France,"Paris, France",2022.0,"Passionate about science, research and technologies, I developed and deployed AI projects for several years, today I lead AI from different angles (research, development and strategies) with the following missions:
•	Conduct technical reviews of AI products or AI solutions to compare and evaluate their applicability
•	Define global AI roadmap and the aera of research
•	Define AI technology strategies and ensure that processes meet expectations for federal, state and community privacy and security related to AI
•	Inculcate the AI culture and the use of data in general at the center of the decision-making and innovation process of large organizations.
•	Define strategical partnerships (startup, software and service provider, University, consortium,..)
•	Contribute to senior management team, guiding AI strategic decisions and resource allocation. 
•	Lead AI expert teams in day-to-day operations, provide key expertise, supervise the development, and set performance goals. 
","Algorithms, IBM Cplex, IBM CPO",Global Head Of Data and AI | CDAIO | Group SVP,0
40,Senior,0.7,0.85,Motor Vehicle Manufacturing,international_hub,leaders,2.0,Information Technology & Services,Motor Vehicle Manufacturing,10001-undefined,Privately Held,,"Paris, Île-de-France, France","Boulogne Billancourt Cedex, FR",1898.0,,"SQL, Microsoft Office, UML",Head of Emerging AI,0
90,Senior,0.85,0.75,Motor Vehicle Manufacturing,international_hub,leaders,2.0,Automotive,Motor Vehicle Manufacturing,10001-undefined,Privately Held,"English, Français, Spanish","Greater Paris Metropolitan Region, France",Boulogne Billancourt Cedex,1898.0,"Head of Data & AI with 15+ years of global experience across Europe, Asia, and North America, driving data strategy, AI industrialization, and large‑scale digital transformation. My background includes 8 years in Singapore as a Senior Research Fellow leading international IoT and Data programs with cross‑continental industrial and academic partnerships, building smart systems deployed globally. 

At Renault Group, I have led both Data & AI transformation programs and worldwide quality & operations for Connected Services in mass production, improving service availability, reducing downtime, and increasing customer satisfaction worldwide. I designed and deployed the Data Factory & MLOps operating model, governed enterprise‑wide data processes (privacy, lineage, RBAC/ABAC), and delivered AI capabilities used across engineering, simulation, and product design.
Recognized for my ability to align C‑level leadership, engineering, and business units, I have managed €30M+ strategic portfolios, led teams of up to 55 experts, and accelerated time‑to‑value on high‑impact Data & AI initiatives. I bring a unique mix of international leadership, technical depth, operational excellence, and strategic vision to scale Data & AI across complex organizations.

Skills : AI@Scale, DATA Management, BI, Digital Transition, Internet of Things (IoT) & System Architect • Wireless Sensors • LoRaWan • BLE • LTE • Micro and Nano Technologies • Printing process • AC and DC grid","AI, AI@Scale, Metaverse",🔹 Head of Data & AI operation – Engineering Performance & Innovation,0
85,Senior,0.8,0.8,Electric Power Generation,other,experts,2.0,Research,Electric Power Generation,10001+,Public Company,"English, German",France,"Paris, France",2020.0,"I have been working for more than fifteen years in industrial R&D and data science for AI, with a constant objective: turning research into real-world use. My approach relies on continuous dialogue between theory and field experience, and on a product-oriented mindset attentive to constraints, result justification, and scaling.

I have led AI teams and laboratories, driven applied research programs, and worked closely with engineers and domain experts across energy, defense, health, and environmental sectors. I also teach the mathematics of AI at the Master’s level at Sorbonne Université (https://perso.lpsm.paris/~bousquet/.)

Whether at Quantmetry, an AI-enabled consulting scale-up now part of Capgemini Invent, or at EDF R&D—where I structured and led the joint SINCLAIR laboratory (EDF–Thales–TotalEnergies; [https://sinclair-lab.com](https://sinclair-lab.com)) and public–private consortia—I have had the opportunity to work with highly skilled engineers and researchers, as well as inspiring people often driven by an entrepreneurial mindset. This perspective continues to shape my work, strengthened by the strategic distance required to build R&D strategies at group scale in a context of growing digital resilience.","Leadership, Management",Senior Researcher,1
50,Senior,0.6,0.7,Aviation and Aerospace Component Manufacturing,regional_hub,experts,2.0,Aviation & Aerospace,Aviation and Aerospace Component Manufacturing,10001-undefined,Privately Held,,"Greater Toulouse Metropolitan Area, France","Blagnac Cedex, FR",2017.0,,"Scientific Computing, Numerical Analysis, Simulation",Head of Airbus AI Research,0
50,Senior,0.75,0.75,Building Materials,international_hub,leaders,2.0,Building Materials,Building Materials,10001-undefined,Public Company,"Anglais, Français",Greater Paris Metropolitan Region,"Courbevoie, Île-de-France",2022.0,,"Statistics, Machine Learning, Statistical Data Analysis, R, LaTeX, Modélisation mathématique, Mathématiques appliquées, Enseignement universitaire, Python, Analyse de données, Algorithmes, Statistiques",Head of generative AI engineering,0
80,Senior,0.9,0.8,Pharmaceutical Manufacturing,regional_hub,leaders,2.0,Pharmaceuticals,Pharmaceutical Manufacturing,10001-undefined,Public Company,english,"Montpellier, Occitanie, France","Paris, FR",2004.0,"After a significant experience in the development and submission of late-stage clinical projects, leading the Early Clinical Biostatistics group, I'm now leading a dynamic team driving the digital transformation of clinical trials through the ACT4Patients portfolio of projects and broader digitalization initiatives, reporting directly to the Head of Modernization & Performance Office (MPO). My team and I spearhead the development of an autonomous clinical development digital ecosystem by implementing AI technologies, real-time data intelligence, and hyper-personalized patient experiences, accelerating the delivery of breakthrough therapies to patients while fostering innovation across cross-functional teams with strong partnerships with Digital & Business Teams.","Biostatistics, Bayesian statistics, Drug Development",Head of Clinical Digital & AI Acceleration ,0
75,Senior,0.5,0.85,Information Services,other,leaders,2.0,Publishing,Information Services,5001-10000,Public Company,,"Summerville, South Carolina, United States",,1880.0,"Multi-faceted background developing and implementing publishing strategy in scientific, medical, and technical disciplines. Successful track record in new product conceptualization, acquisition, and development, and negotiating contracts. 

Specialties: 
* Alliances & Partnerships
* Contract Negotiation
* Publishing Strategy
* Business Planning & Forecasting
* Revenue Growth
* Scientific, Medical & Technical Publishing
* Managing Relationships","Editorial, Contract Negotiation, Acquisitions, Publishing, Budgets, Management, Editing, Books, Social Media, Marketing, Content Development, Online Publishing, Academic Publishing, Textbooks, Ebooks, Strategy, Publications, Manuscript Development, STM, Content Management","Director, Global Rights & Partners",0
70,Mid,0.55,0.7,Publishing,international_hub,leaders,2.0,Publishing,Publishing,1001-5000,Privately Held,,"London Area, United Kingdom",,1965.0,"Manager with a demonstrated history of working in the publishing industry. Skilled in Permissions, Rights, Licensing, STM, and Digital Publishing.","Licensing, Rights, Permissions, Administration, STM, Digital Publishing, Academic Publishing, Contract Negotiation, Books, Journals, Academic Journals, Editorial, Microsoft Excel","Associate Director, Global Rights and Licensing",1
20,Executive,0.4,0.75,Publishing,international_hub,leaders,2.0,Publishing,Publishing,1001-5000,Public Company,,"New York, New York, United States",,1817.0,,,"Senior Vice President, Rights & Permissions, HarperCollins Publishers",0
75,Mid,0.65,0.7,Publishing,regional_hub,others,2.0,Publishing,Publishing,501-1000,Public Company,"French, German",Greater Oxford Area,,1986.0,"I am experienced in promoting and selling rights in illustrated non-fiction, fiction, trade and educational titles. I have forged partnerships with traditional trade translation publishers and with partwork publishers, in co-editions, clubs, US, Canadian and UK proprietary, display marketing and picture libraries. I am driven by the challenge of combining the goals of achieving maximum profit and of matching the right book with the right customer, building long term collaborations which benefit all parties. I enjoy seeking and building new business opportunities in non-traditional sectors, often re-purposing or re-configuring content to suit customers' needs.","Publishing, Books, Academic Publishing, Online Publishing, Editing, Ebooks, Proofreading, Editorial, Advertising, Copy Editing, Publications, Literature, Content Development, Journals, Textbooks, Content Management, Content Strategy, Copywriting, Line Editing, Book Reviews","Rights Director, Academic & Professional | Special Interest",0
75,Senior,0.8,0.85,Publishing,regional_hub,salespeople,2.0,Publishing,Publishing,201-500,Privately Held,,"Baildon, England, United Kingdom",,1967.0,"I have worked in publishing for 13 years. Firstly in an Editorial capacity managing a portfolio of academic environmental, real real estate and management journals and then in Business Development where I was responsiblie for licensing Emerald content to a range of industry third parties such as content aggregators, document delivery services, A & I services and professional societies.

My role has also involved Intellectual property rights management including championing author rights via the development and launch of the Authors' Charter and end user access through launching new business models which increase dissemination whilst still ensuring adequate compensation for the Publisher.

I have also worked closely with the Copyright Clearance Center in the implementation of the Rightslink online permissions and reprints clearance service and its implementation and integration within the Emerald database, and in the development of translation rights and other rights clearances. 

I have been a member of the Zwolle Group and ALPSP Copyright Committee and currently train the ADavid is incorrect in saying that because we have already published and he has not complained = consent. P twice yearly Licensing Digital Content course.

Specialties: rights management, negotating content license agreements, contract management.",,Head of Rights and Business Development,0
90,Mid,0.7,0.7,Publishing,international_hub,experts,2.0,E-learning,Publishing,201-500,Privately Held,,"New York, New York, United States",,1967.0,"Experienced partnerships director and content strategist, working within the e-learning space. Dedicated to helping individuals pursue educational, learning, and upskilling opportunities.","Partner Development, Content Licensing, Online Publishing, Content Development, Higher Education, Publishing, Content Management, Ebooks, Content Strategy, Social Media, Proofreading, Editing, Digital Publishing, Collection Development, Publications, Research, Digital Media, Copy Editing, Social Sciences, Nonprofit Organizations","Vice President, Content & Partnerships, North America",0
95,Executive,0.85,0.9,Information Services,international_hub,leaders,2.0,Information Services,Information Services,5001-10000,,Russian,"Amsterdam, North Holland, Netherlands",,2008.0,"As SVP of Generative AI for Elsevier Corporate Markets, I lead the strategy and commercialization of AI-driven research solutions that enhance productivity, accelerate discovery, and empower corporate R&D teams.   

With deep experience at the intersection of AI, scientific research, and enterprise technology, I focus on applied AI solutions that drive real value—helping global R&D teams harness trusted, secure AI to extract insights, reduce time to innovation, and make confident, data-driven decisions.

I’ve spent my career shaping digital transformation in scientific and technical industries—leading product management, scaling enterprise adoption, and bridging the gap between cutting-edge technology and practical business impact. Now, I work to ensure Elsevier’s GenAI solutions are not just advanced—but indispensable for corporate research teams navigating the future of innovation.","Sales, Commercial Management, Creativity and Innovation, Product Innovation, Publishing, Product Management, Product Strategy, Product Marketing, Sales Management, Strategy Development, Sales Process, B2B, Bibliometrics, Strategy, Sales Operations, International Sales, E-commerce, Strategic Partnerships, Product Development, Competitive Analysis","SVP, Generative AI, Elsevier Corporate",0
70,Executive,0.6,0.8,Information Services,other,leaders,2.0,Computer Software,Information Services,5001-10000,,English,United Kingdom,,2008.0,"I’m a global commercial growth and P&L leader working at the intersection of enterprise SaaS, AI, Intellectual Property licensing and life sciences. I grow revenue by driving strategic client engagement, shaping go-to-market models, and building sales teams that are both high-performing and healthy.

At Elsevier, I serve commercial leadership for Tier 1 pharma—managing global enterprise portfolios, leading cross-functional sales and product teams, and delivering sustainable growth in highly regulated markets. My approach is structured, outcome-focused, and grounded in trust, clarity, and execution.

Previously, I led and developed high-performing national sales teams for almost a decade, coached consultants and account managers to deliver measurable impact to strategic customers. That combination of direct team leadership and global matrix leadership defines how I build businesses: disciplined, scalable, and sustainable.","Executive Leadership, Profit & Loss Management, Go-to-Market Strategy, Negotiation, Communication, Consulting, Strategy, Market Access, Sales Management, Electronics, Engineering, Project Management, Project Planning, Change Management, Agile Methodologies, Management Consulting, Healthcare, Business Development, Strategic Planning, Business Process Improvement",Global Strategic Engagement Manager | AI in Drug Discovery | SaaS | Data licensing,0
85,Executive,0.75,0.75,Publishing,international_hub,leaders,2.0,Publishing,Publishing,1001-5000,Public Company,,"New York, New York, United States",,1817.0,"Experience:
•	Proven Track record developing and implementing innovative digital business models
•	Experience negotiating global agreements and managing relationships
•	Successful record increasing revenue year-over-year",,Vice President Digital Business Development,0
80,Senior,0.5,0.8,Information Services,international_hub,salespeople,2.0,Publishing,Information Services,5001-10000,,,"Amsterdam, North Holland, Netherlands",,2008.0,"With over a decade of experience in business development and market strategy, I currently lead the Market Development for Life Sciences Solutions at Elsevier. I am committed to driving innovation and extending the reach of AI-enabled tools and platforms into new markets, fostering collaborations that align with Elsevier’s mission of advancing knowledge and enhancing decision-making processes. My work is fueled by a passion for unlocking growth opportunities through strategic partnerships and data-driven insights that deliver impactful solutions for the life sciences sector.  

At Elsevier, I contribute to the development of advanced analytics and decision-making tools, while leading a web analytics team to uncover user needs and shape solution roadmaps. Previously, I spearheaded a sales reorganization, introducing specialized roles and building high-performing teams to drive sales growth. By blending strategic vision with operational execution, I empower teams to meet evolving market demands and deliver value to stakeholders.","Online Publishing, Publishing, Ebooks, Content Management, Journals, Academic Publishing, Content Development, Content Strategy, Publications, Books, Strategic Partnerships, Marketing, B2B, Strategy, Digital Marketing, New Business Development, Business Development, Sales Support Tools, Email Marketing, Direct Marketing",Director Market Development – Life Sciences Solutions,1
65,Senior,0.9,0.5,Non-profit Organization Management,international_hub,others,1.0,Publishing,Non-profit Organization Management,201-500,Nonprofit,,"Washington, District of Columbia, United States",,1848.0,,"Publications, Online Publishing, Publishing, Copyright Law, Licensing, Salesforce.com, Content Management, Content Development","Director, Copyright, Licensing and Special Projects",0
90,Senior,0.65,0.85,Publishing,regional_hub,salespeople,2.0,Publishing,Publishing,1001-5000,Public Company,French,"Greater London, England, United Kingdom",,1817.0,"I have been in Publishing for 20 + years, specialising in character and licensed books and magazines. For the last 15 years my role has been to scout, pitch and negotiate the rights to new properties for book and magazine publishing. Successful pitches include deals negotiated with Disney, Mattel, Hasbro, Microsoft, Nickelodeon, Warner, CPLG etc.

Responsible for acquiring Minecraft, StarWars, Roblox, Paw Patrol, Ryan's World, My Little Pony, LOL Surprise, Teletubbies and many more.

Specialties: Client liaison, pitching, deal negotiation, scouting, new business development","Negotiation, New Business Development, Client Liaison, Publishing, Press Releases, Licensing, Digital Media, Marketing Strategy, Brand Development, Brand Management, Brand Licensing, Online Publishing, Entrepreneurship, Strategic Partnerships",Global Licensing Acquisition Director,0
85,Senior,0.55,0.7,Information Services,international_hub,leaders,2.0,Publishing,Information Services,5001-10000,Public Company,,New York City Metropolitan Area,,1880.0,"With over 15 years’ experience in the publishing industry, Sari Frances, Director of Content Protection Services develops and builds strategic visions to leverage new and existing technical solutions and established work approaches, and to enforce online terms of service and acceptable usage policy for the vast library of Elsevier online products. Sari’s responsibilities include collaboration with legal, IT security, IPR, and sales to address worldwide concerns about digital piracy and copyright infringement.","Management, Social Media, Strategic Planning, Event Management, Event Planning, Nonprofits, Project Management, Leadership, Microsoft Office, Program Management, Research, Strategic Partnerships",Director of Content Protection Services,0
50,Senior,0.4,0.6,Publishing,international_hub,others,1.0,Publishing,Publishing,501-1000,Public Company,,"London, England, United Kingdom",,1986.0,,,Group Rights Director,0
85,Senior,,0.65,Non-profit Organization Management,other,salespeople,,Publishing,Non-profit Organization Management,201-500,Nonprofit,,"Washington, District of Columbia, United States",,1848.0,,"Editing, Media Relations, Social Media, Public Relations, Public Policy, Research, Non-profits, Copywriting, Press Releases, Internal Communications, Public Speaking, Marketing Communications, Proofreading, Blogging, Copy Editing, Nonprofits, Politics","Associate Director, Institutional Licensing Sales",0
